"","V1"
"1114",-0.00119188686896185
"1115",0.0109791437364998
"1116",0.00184962616793075
"1117",0.00976522583326648
"1118",0.0170984990512627
"1119",-0.0401742819701308
"1120",-0.0243600875072737
"1121",0.0153606354076342
"1122",0.0233710206972279
"1123",0.0146163018315079
"1124",0.0140941500668607
"1125",0.00291323497997223
"1126",-0.00948795125875676
"1127",-0.017488247408283
"1128",-0.00513173230339223
"1129",0.0107706950083756
"1130",0.00457231226637892
"1131",0.0101456994682202
"1132",-0.0072543822867713
"1133",0.0141118072452397
"1134",-0.00130252398305205
"1135",-0.000297905477093599
"1136",0.00741962954047485
"1137",0.0108054604165234
"1138",-0.0100820304885151
"1139",-3.5439059784173e-05
"1140",-0.0202246076914957
"1141",-0.00352511068253633
"1142",0.00570825789608912
"1143",0.00608564626812261
"1144",0.00260608731935489
"1145",0.00298892733918469
"1146",-0.00879183537347536
"1147",0.00325395003609366
"1148",-0.00332784556406248
"1149",0.00901850890153658
"1150",-0.000667551792390056
"1151",-0.00332116072834551
"1152",0.0024573816655579
"1153",0.0165192025116324
"1154",0.00355848490241365
"1155",0.00395982224745187
"1156",-0.0133610130401674
"1157",-0.00774503648013755
"1158",0.00552782031080171
"1159",0.0017182693049426
"1160",0.00661304648149966
"1161",-0.0140368924693407
"1162",0.00379052263011773
"1163",0.000331971206496115
"1164",-0.00838837202955264
"1165",0.00211213569641214
"1166",0.000868201294044554
"1167",-0.00504544159116413
"1168",0.00733839463428368
"1169",0.0127527211046935
"1170",-0.00450193919589345
"1171",-0.00965257068731392
"1172",0.00360744450998532
"1173",-0.000581632749872965
"1174",-0.0279944089978242
"1175",0.00844580600028647
"1176",-0.0177492488466489
"1177",-0.0159344311701345
"1178",-0.000572399991337483
"1179",0.00565795960801677
"1180",0.00943379477516385
"1181",0.00690153441220024
"1182",0.0324913043850485
"1183",-0.00869008222099374
"1184",-0.0161169482674973
"1185",0.0164225208988581
"1186",0.00218327894957363
"1187",-0.0125524590729681
"1188",-0.0145614490339861
"1189",0.025247536474803
"1190",0.00317207715767368
"1191",-0.000470117599972034
"1192",-0.00606683547728134
"1193",-0.00316878254209793
"1194",0.0179058825089923
"1195",-0.0110023421539861
"1196",-0.00882279099021551
"1197",-0.0122161781163511
"1198",0.00445509950219272
"1199",-0.000493573587709042
"1200",0.0134720531070464
"1201",0.0142998235009392
"1202",-0.00636040991755812
"1203",0.0050448314327726
"1204",-0.000991013835538537
"1205",-0.00417269292962138
"1206",-0.00839337784646296
"1207",0.00592051089156468
"1208",-0.00986104888576786
"1209",-0.00374047567123056
"1210",-0.0102263881145404
"1211",-0.014201622727534
"1212",0.00483427978673615
"1213",0.0294460675003116
"1214",0.0065430969820465
"1215",-0.0378630839882717
"1216",-0.0490419271509431
"1217",-0.00377713399984811
"1218",0.011460631246892
"1219",-0.0105648564753903
"1220",0.000642341496801011
"1221",-0.0120631225673558
"1222",-0.0327539026247368
"1223",0.0150132787196954
"1224",0.00103231724291089
"1225",-0.00416017227963036
"1226",0.00311626798885359
"1227",0.00509926010716591
"1228",0.00294959732672853
"1229",-0.000666728676539466
"1230",-0.0100870921400627
"1231",-0.0195886126162198
"1232",0.00384858437612926
"1233",0.0169013709902743
"1234",0.00639819301389802
"1235",0.0077425709634901
"1236",0.00720969652413076
"1237",0.0106004523583451
"1238",-0.00952068192921293
"1239",-0.0102959227373605
"1240",-0.0120414337302131
"1241",0.000914370926141581
"1242",0.00445235606149811
"1243",0.00297215309752011
"1244",-0.0040669107454799
"1245",0.000242779861895945
"1246",-0.00175316172169512
"1247",0.0065636077805408
"1248",0.00698509260911032
"1249",0.0133668995828463
"1250",-0.00330083633151021
